user_id,user_first_touch_timestamp,email
UA000000102363467,1592210089404287,null
UA000000102363468,1592210090074945,null
UA000000102363479,1592210107077966,gabriel98@hotmail.com
UA000000102363484,1592210113232692,null
UA000000102363492,1592210124079469,aaron89@wheeler.com
UA000000102363502,1592210135143481,null
UA000000102363503,1592210137523678,null
UA000000102363532,1592210164803349,null
UA000000102363537,1592210176821233,null
UA000000102363542,1592210185351417,null
UA000000102363553,1592210201423866,seanmitchell@stark.com
UA000000102363554,1592210202302591,yjones@watkins-fisher.info
UA000000102363567,1592210209463294,null
UA000000102363570,1592210210683188,null
UA000000102363574,1592210215123580,null
UA000000102363586,1592210229854581,null
UA000000102363595,1592210238199198,null
UA000000102363604,1592210242188058,anthonymills@hotmail.com
UA000000102363609,1592210249550212,null
UA000000102363620,1592210259423599,null
UA000000102363623,1592210265311513,kathleen76@hotmail.com
UA000000102363625,1592210267799624,null
UA000000102363630,1592210275606224,null
UA000000102363636,1592210281301214,null
UA000000102363641,1592210284521506,null
UA000000102363653,1592210301106429,null
UA000000102363666,1592210313047640,null
UA000000102363672,1592210317918986,null
UA000000102363673,1592210318047814,anthonymartinez@hotmail.com
UA000000102363688,1592210327943787,null
UA000000102363690,1592210328235676,null
UA000000102363716,1592210350203910,null
UA000000102363726,1592210356166362,null
UA000000102363728,1592210357321261,null
UA000000102363731,1592210357760602,null
UA000000102363734,1592210363226288,null
UA000000102363735,1592210365992218,null
UA000000102363744,1592210371186446,null
UA000000102363752,1592210378830919,null
UA000000102363754,1592210379407477,null
UA000000102363763,1592210385867382,null
UA000000102363764,1592210386497493,null
UA000000102363765,1592210386702248,null
UA000000102363779,1592210398967864,adrianpowers@gmail.com
UA000000102363781,1592210399148277,null
UA000000102363783,1592210400756827,null
UA000000102363799,1592210424783200,maria73@yahoo.com
UA000000102363812,1592210437409537,ttrevino@yahoo.com
UA000000102363816,1592210438831814,gracehughes@hotmail.com
UA000000102363818,1592210439338432,null
UA000000102363825,1592210444270566,crobinson90@yahoo.com
UA000000102363833,1592210450754368,null
UA000000102363842,1592210455892093,rbrown@rogers-jones.net
UA000000102363845,1592210460002412,ashley65@hotmail.com
UA000000102363850,1592210461928991,null
UA000000102363853,1592210463280582,null
UA000000102363861,1592210472843871,null
UA000000102363863,1592210474727922,null
UA000000102363875,1592210489604892,null
UA000000102363888,1592210499978718,null
UA000000102363890,1592210501559351,null
UA000000102363894,1592210505825045,null
UA000000102363905,1592210516977228,null
UA000000102363915,1592210522744733,null
UA000000102363918,1592210524034169,null
UA000000102363919,1592210525294242,stephaniehardy@stephens-cole.com
UA000000102363927,1592210536824749,null
UA000000102363947,1592210557919228,null
UA000000102363958,1592210575565405,null
UA000000102363962,1592210578648235,null
UA000000102363972,1592210592130252,null
UA000000102363975,1592210594975391,null
UA000000102363984,1592210603922648,null
UA000000102363986,1592210605251595,null
UA000000102363989,1592210606975357,null
UA000000102364000,1592210615865695,null
UA000000102364004,1592210619671844,null
UA000000102364009,1592210621245112,null
UA000000102364011,1592210624406653,prestonsara@johnson.info
UA000000102364017,1592210629037836,null
UA000000102364032,1592210643009184,null
UA000000102364033,1592210644284684,null
UA000000102364063,1592210663912646,null
UA000000102364074,1592210671885933,null
UA000000102364082,1592210678770630,null
UA000000102364097,1592210686818053,null
UA000000102364103,1592210692903485,smithmarvin@moran-gonzalez.biz
UA000000102364109,1592210697124070,null
UA000000102364121,1592210708070787,null
UA000000102364123,1592210710437166,null
UA000000102364128,1592210716930299,null
UA000000102364133,1592210721330450,null
UA000000102364142,1592210729984325,null
UA000000102364155,1592210745878701,null
UA000000102364158,1592210751502187,xbowen14@yahoo.com
UA000000102364166,1592210757558528,granttiffany@gmail.com
UA000000102364171,1592210769980368,null
UA000000102364174,1592210773177642,null
UA000000102364182,1592210783343903,null
UA000000102364185,1592210784685291,null
UA000000102364196,1592210795518399,null
UA000000102364199,1592210796742681,qmcfarland@dean-white.info
UA000000102364204,1592210801697940,null
UA000000102364208,1592210809938016,oacevedo@hotmail.com
UA000000102364216,1592210819210815,null
UA000000102364218,1592210819880631,andrewstewart@hotmail.com
UA000000102364219,1592210820187207,daviskathy@fleming.net
UA000000102364222,1592210824333619,null
UA000000102364229,1592210834297209,null
UA000000102364230,1592210835112556,null
UA000000102364234,1592210837792517,null
UA000000102364241,1592210845553395,null
UA000000102364253,1592210866159030,null
UA000000102364258,1592210871538479,ucharles@barnett.com
UA000000102364261,1592210874219681,null
UA000000102364277,1592210884891588,gardnerpaul32@yahoo.com
UA000000102364282,1592210886247818,null
UA000000102364296,1592210899325251,null
UA000000102364300,1592210907859635,null
UA000000102364306,1592210910954647,null
UA000000102364312,1592210917409920,johnrocha@jones.org
UA000000102364313,1592210918000437,null
UA000000102364317,1592210920778461,null
UA000000102364347,1592210945528512,null
UA000000102364349,1592210946265825,null
UA000000102364354,1592210955160881,singhdonald@yahoo.com
UA000000102364377,1592210970739896,null
UA000000102364381,1592210972138996,null
UA000000102364387,1592210979083843,john22@hernandez-gibbs.com
UA000000102364395,1592210992908913,null
UA000000102364403,1592210999361476,null
UA000000102364405,1592210999622894,null
UA000000102364426,1592211022512734,null
UA000000102364433,1592211033939321,christopherperez@williams-edwards.com
UA000000102364457,1592211055745810,null
UA000000102364474,1592211071873940,null
UA000000102364488,1592211078431268,null
UA000000102364495,1592211086542742,null
UA000000102364498,1592211089571396,null
UA000000102364500,1592211090859599,null
UA000000102364501,1592211091431383,tiffanybrooks@gmail.com
UA000000102364513,1592211106574969,null
UA000000102364514,1592211106577159,null
UA000000102364527,1592211121912724,null
UA000000102364533,1592211128652818,null
UA000000102364559,1592211148994558,null
UA000000102364564,1592211154161604,null
UA000000102364580,1592211165308950,null
UA000000102364587,1592211171778975,null
UA000000102364620,1592211206934284,null
UA000000102364621,1592211207028467,null
UA000000102364623,1592211208190632,ufrancis@gibbs-washington.com
UA000000102364630,1592211216969582,null
UA000000102364631,1592211217149880,null
UA000000102364632,1592211217156901,pvilla@moody.com
UA000000102364638,1592211220340660,null
UA000000102364649,1592211228447639,null
UA000000102364657,1592211238561404,null
UA000000102364658,1592211239302961,null
UA000000102364661,1592211241256099,null
UA000000102364663,1592211244868995,null
UA000000102364676,1592211251666170,null
UA000000102364694,1592211265684639,dixonkaren@hotmail.com
UA000000102364699,1592211269125828,null
UA000000102364703,1592211273498480,null
UA000000102364722,1592211287903555,null
UA000000102364753,1592211316756026,null
UA000000102364757,1592211318379609,null
UA000000102364762,1592211322321843,null
UA000000102364764,1592211323102662,mitchellbrian@hotmail.com
UA000000102364778,1592211335577892,null
UA000000102364780,1592211338411958,solomontasha@rice.org
UA000000102364786,1592211340151479,null
UA000000102364803,1592211351509762,thomascallahan@davenport.com
UA000000102364812,1592211358948026,null
UA000000102364816,1592211362115168,null
UA000000102364819,1592211363610119,null
UA000000102364824,1592211367910914,brookelittle@gmail.com
UA000000102364827,1592211369225838,martinezsarah@howard-price.biz
UA000000102364832,1592211372004015,holly07@walsh.com
UA000000102364836,1592211375701398,null
UA000000102364844,1592211381343252,stacyashley@gmail.com
UA000000102364845,1592211381390459,null
UA000000102364867,1592211401402761,heathercruz@gmail.com
UA000000102364876,1592211408688646,null
UA000000102364887,1592211417851783,null
UA000000102364900,1592211425458270,null
UA000000102364908,1592211433000440,null
UA000000102364921,1592211446979643,null
UA000000102364926,1592211451995118,null
UA000000102364937,1592211460116903,null
UA000000102364942,1592211464864250,null
UA000000102364948,1592211469059207,null
UA000000102364985,1592211502488731,null
UA000000102364995,1592211508623076,null
UA000000102365003,1592211515750352,null
UA000000102365004,1592211516628285,null
UA000000102365014,1592211520828732,steven33@gmail.com
UA000000102365017,1592211523411710,null
UA000000102365035,1592211537251116,null
UA000000102365040,1592211538648844,null
UA000000102365043,1592211541678107,null
UA000000102365047,1592211545061682,null
UA000000102365053,1592211549079700,null
UA000000102365057,1592211558400021,null
UA000000102365059,1592211560398619,null
UA000000102365060,1592211560591198,null
UA000000102365061,1592211560639566,pittmantristan@floyd.com
UA000000102365078,1592211569233227,null
UA000000102365091,1592211583078480,null
UA000000102365095,1592211587753500,null
UA000000102365113,1592211600600126,null
UA000000102365129,1592211612579231,null
UA000000102365137,1592211626311939,paul46@hotmail.com
UA000000102365140,1592211631535152,null
UA000000102365148,1592211634937371,null
UA000000102365154,1592211638230851,sandragomez@zavala-wilson.net
UA000000102365158,1592211641444863,null
UA000000102365160,1592211641788946,null
UA000000102365165,1592211647600291,null
UA000000102365168,1592211652765667,null
UA000000102365202,1592211682762897,null
UA000000102365208,1592211688176910,null
UA000000102365211,1592211690395523,null
UA000000102365213,1592211691751109,null
UA000000102365237,1592211712831089,null
UA000000102365243,1592211718508292,cardenascourtney@mclaughlin.com
UA000000102365244,1592211719823871,null
UA000000102365249,1592211725697464,null
UA000000102365251,1592211726319460,null
UA000000102365257,1592211732846965,null
UA000000102365260,1592211734739437,null
UA000000102365264,1592211739665455,lisawong@jackson.org
UA000000102365268,1592211742635828,joe96@yahoo.com
UA000000102365270,1592211744553924,null
UA000000102365272,1592211746063111,null
UA000000102365282,1592211752742496,ricebradley@ryan-lynch.net
UA000000102365286,1592211757796166,karenporter@anthony-boone.info
UA000000102365287,1592211759476073,wcampos@miller.info
UA000000102365289,1592211760062261,null
UA000000102365309,1592211770255326,null
UA000000102365313,1592211773075304,null
UA000000102365322,1592211779748324,alanortiz@gmail.com
UA000000102365328,1592211788665355,null
UA000000102365340,1592211796559088,null
UA000000102365358,1592211811003750,null
UA000000102365368,1592211817272361,null
UA000000102365388,1592211834133258,null
UA000000102365394,1592211837524245,null
UA000000102365395,1592211839329233,null
UA000000102365396,1592211840168191,null
UA000000102365408,1592211849226146,null
UA000000102365412,1592211853076305,null
UA000000102365435,1592211875277643,null
UA000000102365455,1592211889087546,chaveznatalie@hotmail.com
UA000000102365462,1592211894162698,marymartin@yahoo.com
UA000000102365477,1592211905345681,null
UA000000102365491,1592211915360708,wwright@gray.com
UA000000102365498,1592211920387749,joanna18@owens.com
UA000000102365528,1592211949120038,null
